,date,url,url_perc
234,2021-07-25,https://www.pio.gov.cy/coronavirus/uploads/25072021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/25072021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
233,2021-07-26,https://www.pio.gov.cy/coronavirus/uploads/26072021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/26072021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
232,2021-07-27,https://www.pio.gov.cy/coronavirus/uploads/27072021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/27072021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
231,2021-07-28,https://www.pio.gov.cy/coronavirus/uploads/28072021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/28072021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
230,2021-07-29,https://www.pio.gov.cy/coronavirus/uploads/29072021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/29072021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
229,2021-07-30,https://www.pio.gov.cy/coronavirus/uploads/30072021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/30072021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
228,2021-07-31,https://www.pio.gov.cy/coronavirus/uploads/31072021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/31072021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
227,2021-08-01,https://www.pio.gov.cy/coronavirus/uploads/01082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/01082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
226,2021-08-02,https://www.pio.gov.cy/coronavirus/uploads/02082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/02082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
225,2021-08-03,https://www.pio.gov.cy/coronavirus/uploads/03082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/03082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
224,2021-08-04,https://www.pio.gov.cy/coronavirus/uploads/04082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/04082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
223,2021-08-05,https://www.pio.gov.cy/coronavirus/uploads/05082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/05082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
222,2021-08-06,https://www.pio.gov.cy/coronavirus/uploads/06082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/06082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
221,2021-08-07,https://www.pio.gov.cy/coronavirus/uploads/07082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/07082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
220,2021-08-08,https://www.pio.gov.cy/coronavirus/uploads/08082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/08082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
219,2021-08-09,https://www.pio.gov.cy/coronavirus/uploads/09082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/09082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
218,2021-08-10,https://www.pio.gov.cy/coronavirus/uploads/10082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/10082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
217,2021-08-11,https://www.pio.gov.cy/coronavirus/uploads/11082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/11082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
216,2021-08-12,https://www.pio.gov.cy/coronavirus/uploads/12082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/12082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
215,2021-08-13,https://www.pio.gov.cy/coronavirus/uploads/13082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/13082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
214,2021-08-14,https://www.pio.gov.cy/coronavirus/uploads/14082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/14082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
213,2021-08-15,https://www.pio.gov.cy/coronavirus/uploads/15082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/15082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
212,2021-08-16,https://www.pio.gov.cy/coronavirus/uploads/16082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/16082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
211,2021-08-17,https://www.pio.gov.cy/coronavirus/uploads/17082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/17082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
210,2021-08-18,https://www.pio.gov.cy/coronavirus/uploads/18082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/18082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
209,2021-08-19,https://www.pio.gov.cy/coronavirus/uploads/19082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/19082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
208,2021-08-20,https://www.pio.gov.cy/coronavirus/uploads/20082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/20082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
207,2021-08-21,https://www.pio.gov.cy/coronavirus/uploads/21082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/21082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
206,2021-08-22,https://www.pio.gov.cy/coronavirus/uploads/22082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/22082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
205,2021-08-23,https://www.pio.gov.cy/coronavirus/uploads/23082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/23082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
204,2021-08-24,https://www.pio.gov.cy/coronavirus/uploads/24082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/24082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
203,2021-08-25,https://www.pio.gov.cy/coronavirus/uploads/25082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/25082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
202,2021-08-26,https://www.pio.gov.cy/coronavirus/uploads/26082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/26082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
201,2021-08-27,https://www.pio.gov.cy/coronavirus/uploads/27082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/27082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
200,2021-08-28,https://www.pio.gov.cy/coronavirus/uploads/28082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/28082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
199,2021-08-29,https://www.pio.gov.cy/coronavirus/uploads/29082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/29082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
198,2021-08-30,https://www.pio.gov.cy/coronavirus/uploads/30082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού.pdf,https://www.pio.gov.cy/coronavirus/uploads/30082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D.pdf
197,2021-08-31,https://www.pio.gov.cy/coronavirus/uploads/31082021--Ανακοίνωση για επιβεβαίωση κρουσμάτων κορωνοϊού (002).pdf,https://www.pio.gov.cy/coronavirus/uploads/31082021--%CE%91%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7%20%CE%B3%CE%B9%CE%B1%20%CE%B5%CF%80%CE%B9%CE%B2%CE%B5%CE%B2%CE%B1%CE%AF%CF%89%CF%83%CE%B7%20%CE%BA%CF%81%CE%BF%CF%85%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD%20%CE%BA%CE%BF%CF%81%CF%89%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D%20%28002%29.pdf
